sequence_id,domain,method,window,mean_KL,sum_KL,mean_NLL,delta_NLL_native,max_KL,p95_KL,p99_KL,n_KL,n_NLL,nonfinite
rtpa_v02_natural_language_confirm0,natural_language,B_JOINT8_P_PRE,late,0.0017060505592648948,0.8734978863436261,1.1396000736252787,0.00028411263857175406,0.032962836197852535,0.007169256112104901,0.019388703577642684,512,511,0
rtpa_v02_natural_language_confirm1,natural_language,NATIVE_REFERENCE,primary,0.0,0.0,1.9614119370548586,0.0,0.0,0.0,0.0,1008,1007,0
rtpa_v02_natural_language_confirm1,natural_language,NATIVE_REFERENCE,early,0.0,0.0,2.5282585894467133,0.0,0.0,0.0,0.0,496,496,0
rtpa_v02_natural_language_confirm1,natural_language,NATIVE_REFERENCE,late,0.0,0.0,1.4112046188819427,0.0,0.0,0.0,0.0,512,511,0
rtpa_v02_natural_language_confirm1,natural_language,B_U8_P_STORE,primary,0.0026680103694269246,2.68935445238234,1.9626369324589845,0.001224995404125906,0.06227190561814479,0.008826121349144248,0.020024291410629197,1008,1007,0
rtpa_v02_natural_language_confirm1,natural_language,B_U8_P_STORE,early,0.002480063292358659,1.230111393009895,2.5290582018767562,0.0007996124300428953,0.06227190561814479,0.006158076554244544,0.01574912066575993,496,496,0
rtpa_v02_natural_language_confirm1,natural_language,B_U8_P_STORE,late,0.0028500841003368063,1.4592430593724448,1.4128425104800904,0.001637891598147645,0.037404386803979985,0.009555653051742411,0.021998913913008476,512,511,0
rtpa_v02_natural_language_confirm1,natural_language,B_DAMP8_P_STORE,primary,0.001856865435973326,1.8717203594611127,1.9630730067068491,0.0016610696519905321,0.02235752954732768,0.006548259991667201,0.012258761000307506,1008,1007,0
rtpa_v02_natural_language_confirm1,natural_language,B_DAMP8_P_STORE,early,0.0017125900107740832,0.8494446453439451,2.528020586807256,-0.00023800263945750189,0.01860711281229742,0.004668094517634884,0.008107438931505853,496,496,0
rtpa_v02_natural_language_confirm1,natural_language,B_DAMP8_P_STORE,late,0.001996632254135093,1.0222757141171674,1.4147090150634019,0.0035043961814591462,0.02235752954732768,0.007503132569820656,0.01407206910995268,512,511,0
rtpa_v02_natural_language_confirm1,natural_language,B_DIAG8_P_STORE,primary,0.001583698952639985,1.5963685442611049,1.9651161399391297,0.0037042028842710906,0.019616300568491007,0.004857763639039777,0.011064155895479051,1008,1007,0
rtpa_v02_natural_language_confirm1,natural_language,B_DIAG8_P_STORE,early,0.001517276738482846,0.7525692622874915,2.528624194455255,0.0003656050085418805,0.015234850211186653,0.004022058100796972,0.008790934885224928,496,496,0
rtpa_v02_natural_language_confirm1,natural_language,B_DIAG8_P_STORE,late,0.0016480454726047135,0.8437992819736132,1.4181494177473524,0.006944798865409663,0.019616300568491007,0.006473128810169499,0.011638541780727618,512,511,0
rtpa_v02_natural_language_confirm1,natural_language,B_JOINT8_P_STORE,primary,0.0014846685642250514,1.4965459127388518,1.9618898106182632,0.0004778735634045628,0.031966126555602596,0.004385993342747002,0.00795986698125426,1008,1007,0
rtpa_v02_natural_language_confirm1,natural_language,B_JOINT8_P_STORE,early,0.0014765085767314261,0.7323482540587873,2.5273307333582173,-0.000927856088495993,0.010261853710791215,0.003823100844447181,0.006242291638262571,496,496,0
rtpa_v02_natural_language_confirm1,natural_language,B_JOINT8_P_STORE,late,0.001492573552109501,0.7641976586800645,1.4130469580174467,0.001842339135504023,0.031966126555602596,0.0046287480087716165,0.009070289218338348,512,511,0
rtpa_v02_natural_language_confirm1,natural_language,B_U8_P_PRE,primary,0.00242717576421121,2.4465931703249004,1.9618756223646217,0.00046368530976304,0.035518244174635116,0.00783434520176976,0.015708685302639802,1008,1007,0
rtpa_v02_natural_language_confirm1,natural_language,B_U8_P_PRE,early,0.002254300993869341,1.1181332929591932,2.5307639862960927,0.0025053968493793377,0.025002257650690578,0.006053835125469431,0.010655564989328589,496,496,0
rtpa_v02_natural_language_confirm1,natural_language,B_U8_P_PRE,late,0.0025946481979798965,1.328459877365707,1.4096865254761486,-0.0015180934057941187,0.035518244174635116,0.009476439091915041,0.022647441241332618,512,511,0
rtpa_v02_natural_language_confirm1,natural_language,B_DAMP8_P_PRE,primary,0.001793494833200069,1.8078427918656697,1.9617906661664228,0.0003787291115642244,0.02226147725638573,0.006329879921697134,0.01125715497808504,1008,1007,0
rtpa_v02_natural_language_confirm1,natural_language,B_DAMP8_P_PRE,early,0.0016562868126744673,0.8215182590865358,2.5268679517449857,-0.0013906377017276483,0.02151955516818732,0.004016544970597598,0.009936927541142183,496,496,0
rtpa_v02_natural_language_confirm1,natural_language,B_DAMP8_P_PRE,late,0.0019264151030842457,0.9863245327791339,1.4133007764463306,0.002096157564387857,0.02226147725638573,0.007154037307298993,0.012137416364793057,512,511,0
rtpa_v02_natural_language_confirm1,natural_language,B_DIAG8_P_PRE,primary,0.001665632899521197,1.6789579627173665,1.9637025896717704,0.002290652616911748,0.026142064947530592,0.004933319642471791,0.014807604739467777,1008,1007,0
rtpa_v02_natural_language_confirm1,natural_language,B_DIAG8_P_PRE,early,0.0015895042012092082,0.7883940837997672,2.5263393039394986,-0.001919285507214763,0.026142064947530592,0.004353943273777998,0.010090614666029604,496,496,0
rtpa_v02_natural_language_confirm1,natural_language,B_DIAG8_P_PRE,late,0.001739382576010936,0.8905638789175992,1.417581630225991,0.006377011344048222,0.023707209450993076,0.00556349486861504,0.017370581317328736,512,511,0
rtpa_v02_natural_language_confirm1,natural_language,B_JOINT8_P_PRE,primary,0.0016353849249409007,1.6484680043404278,1.9624882057066724,0.001076268651813761,0.028282806603327333,0.0055206231305364424,0.010017812618162512,1008,1007,0
rtpa_v02_natural_language_confirm1,natural_language,B_JOINT8_P_PRE,early,0.001616793524507535,0.8019295881557373,2.526876736301553,-0.0013818531451601501,0.016329538919676808,0.004452397651090527,0.007938743496677137,496,496,0
rtpa_v02_natural_language_confirm1,natural_language,B_JOINT8_P_PRE,late,0.0016533953441107234,0.8465384161846904,1.414666853113598,0.003462234231655259,0.028282806603327333,0.006507791216400883,0.010256560724894052,512,511,0
rtpa_v02_natural_language_confirm2,natural_language,NATIVE_REFERENCE,primary,0.0,0.0,1.4628176239243829,0.0,0.0,0.0,0.0,1008,1007,0
rtpa_v02_natural_language_confirm2,natural_language,NATIVE_REFERENCE,early,0.0,0.0,1.765680962416305,0.0,0.0,0.0,0.0,496,496,0
rtpa_v02_natural_language_confirm2,natural_language,NATIVE_REFERENCE,late,0.0,0.0,1.1688445986954332,0.0,0.0,0.0,0.0,512,511,0
rtpa_v02_natural_language_confirm2,natural_language,B_U8_P_STORE,primary,0.002346159756279731,2.3649290343299687,1.466129498702897,0.0033118747785141345,0.11521485079827234,0.008012685268671748,0.023641970508162694,1008,1007,0
rtpa_v02_natural_language_confirm2,natural_language,B_U8_P_STORE,early,0.0022845697469359447,1.1331465944802286,1.7690509499747669,0.003369987558461851,0.08273017790836612,0.0070796801381564425,0.01481970212824035,496,496,0
rtpa_v02_natural_language_confirm2,natural_language,B_U8_P_STORE,late,0.002405825077831524,1.2317824398497403,1.1721000665485968,0.0032554678531635517,0.11521485079827234,0.008952961155324629,0.02702962733982986,512,511,0
rtpa_v02_natural_language_confirm2,natural_language,B_DAMP8_P_STORE,primary,0.0020766653734092685,2.0932786963965424,1.464475971325751,0.0016583474013680544,0.20605828574931473,0.005410356049797878,0.027870579830466615,1008,1007,0
rtpa_v02_natural_language_confirm2,natural_language,B_DAMP8_P_STORE,early,0.001460676001082848,0.7244952965370925,1.7661084229965964,0.00042746058029141665,0.049831369923860724,0.004043969636639834,0.012035629661115153,496,496,0
rtpa_v02_natural_language_confirm2,natural_language,B_DAMP8_P_STORE,late,0.002673405077850488,1.3687833998594499,1.1716977012108007,0.0028531025153675227,0.20605828574931473,0.007685148035272343,0.041720009293143595,512,511,0
rtpa_v02_natural_language_confirm2,natural_language,B_DIAG8_P_STORE,primary,0.002199215618671623,2.216809343620996,1.4713701950544005,0.008552571130017617,0.18197868284005522,0.006027896602467502,0.024453218408613468,1008,1007,0
rtpa_v02_natural_language_confirm2,natural_language,B_DIAG8_P_STORE,early,0.0015644965866035867,0.7759903069553792,1.7753537920840834,0.009672829667778382,0.04823021804984701,0.005395828784207806,0.010774590145196375,496,496,0
rtpa_v02_natural_language_confirm2,natural_language,B_DIAG8_P_STORE,late,0.002814099680987533,1.4408190366656168,1.1763097955891897,0.007465196893756465,0.18197868284005522,0.006208801118960041,0.06412280886267334,512,511,0
rtpa_v02_natural_language_confirm2,natural_language,B_JOINT8_P_STORE,primary,0.0019026592716212046,1.9178805457941743,1.4677061052598748,0.004888481335491912,0.14870354518042694,0.005138977140327056,0.024448316607824695,1008,1007,0
rtpa_v02_natural_language_confirm2,natural_language,B_JOINT8_P_STORE,early,0.001378411822233533,0.6836922638278323,1.7690279170260566,0.00334695460975154,0.04870534752494854,0.004417751708173651,0.00840588483344317,496,496,0
